read_id	clean_length	perturbed_length	length_change	clean_mean_qscore	perturbed_mean_qscore	mean_qscore_change	sequence_identical	edit_distance	normalized_edit_distance	sequence_identity_percent	alignment_identity_percent	matches	substitutions	insertions	deletions
0bd173d4-877d-48b2-bf5b-d7d77a86e6c0	8177	8131	-46	34.965513	22.075145	-12.890369	0	517	0.0632261220	93.677388	93.796496	7817	157	157	203
0c0a8018-bec9-4fc7-ae55-206e57f64a71	4813	4812	-1	38.967796	26.843724	-12.124072	0	190	0.0394764180	96.052358	96.102564	4685	65	62	63
0c4cddec-181d-4f12-b068-1fc04dcce924	325	311	-14	24.393846	18.125402	-6.268444	0	42	0.1292307692	87.076923	87.234043	287	20	4	18
0cdb77a5-322f-4e55-b9a8-7f003a03849e	37400	37339	-61	42.241658	31.751466	-10.490191	0	785	0.0209893048	97.901070	97.914896	36863	228	248	309
0d096081-f762-4687-a9b4-c1f04c2b3204	4967	5007	40	41.481578	30.302177	-11.179401	0	137	0.0273616936	97.263831	97.279047	4898	41	68	28
0d5a994f-682e-4c9c-935c-e99b52086b67	237	274	37	25.945148	13.959854	-11.985294	0	67	0.2445255474	75.547445	76.325088	216	12	46	9
0d67ce7d-9389-49d0-9ea2-f712667c1997	615	591	-24	28.237398	15.307953	-12.929446	0	71	0.1154471545	88.455285	88.712242	558	19	14	38
0d8fd785-cf64-48e3-b4ff-1bcc56815bd4	700	734	34	26.700000	15.213896	-11.486104	0	125	0.1702997275	82.970027	83.509235	633	43	58	24
0de2b6f0-5210-4526-b636-0d607d6eb1a6	1171	1188	17	40.841161	27.476431	-13.364730	0	55	0.0462962963	95.370370	95.424293	1147	10	31	14
0e13ed29-4c55-4a48-acd0-9745414fd8be	3372	3363	-9	38.599644	28.842105	-9.757539	0	107	0.0317319098	96.826809	96.857562	3298	32	33	42
0e253ec6-6393-411f-ad90-5f0459316e65	1678	1643	-35	39.015495	28.166159	-10.849335	0	83	0.0494636472	95.053635	95.100354	1611	16	16	51
0f192d1b-b2ef-4e2c-a1e3-533100490fd5	2061	2034	-27	35.526929	25.423304	-10.103625	0	92	0.0446385250	95.536148	95.581172	1990	23	21	48
0f2bf7e1-cc46-4d92-b457-dab7f00a3f22	1873	1804	-69	29.890016	11.964523	-17.925493	0	373	0.1991457555	80.085424	80.633437	1553	198	53	122
0fc815ae-af2d-41cf-9d82-4d358a48d97e	395	434	39	2.220253	2.665899	0.445645	0	111	0.2557603687	74.423963	74.423963	323	72	39	0
0fca3c0c-b5b4-4e24-a63e-4519631f0d27	1053	1051	-2	25.835708	15.902950	-9.932758	0	114	0.1082621083	89.173789	89.579525	980	30	41	43
0fcd41e5-d092-4890-8169-8d316d9359b2	2795	2770	-25	25.628623	15.997473	-9.631150	0	253	0.0905187835	90.948122	91.184669	2617	78	75	100
10153fc2-a9d4-4fa5-a8d2-d5787277bf41	428	421	-7	27.822430	19.961995	-7.860435	0	30	0.0700934579	92.990654	93.103448	405	9	7	14
103be9c0-ad65-4a4f-b625-ee0a03ffcfd5	4484	4488	4	38.703390	27.008467	-11.694923	0	192	0.0427807487	95.721925	95.784852	4363	54	71	67
1092b6aa-7c91-4a6a-bcc0-132dc34e4ecf	1048	1034	-14	39.288168	25.676015	-13.612152	0	38	0.0362595420	96.374046	96.391263	1015	14	5	19
10d34dd9-8a28-4b53-9179-04d1407bb03f	5644	5656	12	38.778880	25.961634	-12.817247	0	234	0.0413719943	95.862801	95.916943	5497	72	87	75
113363dc-2af9-4525-835a-dd00f04e617a	9121	8921	-200	25.549063	15.743078	-9.805984	0	912	0.0999890363	90.001096	90.224033	8417	296	208	408
11dcdf68-e560-4d6d-b7b6-565694825240	4277	4279	2	39.176526	33.828698	-5.347827	0	41	0.0095816780	99.041832	99.044512	4250	15	14	12
12491f94-65b9-4d6d-9bdd-7f0ad4cf53c3	5018	5031	13	34.372260	23.534287	-10.837972	0	238	0.0473066985	95.269330	95.336991	4866	79	86	73
13187232-ec41-47f0-8e78-14a466d6995f	1343	1340	-3	40.921817	29.018657	-11.903160	0	32	0.0238272524	97.617275	97.629630	1318	15	7	10
1319e7ee-3916-467c-88c2-8153b1ab83ec	2793	2769	-24	40.045113	27.779704	-12.265409	0	106	0.0379520229	96.204798	96.238467	2712	32	25	49
1329b616-0d49-41b3-8d12-426ec659d086	662	650	-12	30.938066	18.112308	-12.825759	0	51	0.0770392749	92.296073	92.455621	625	11	14	26
13718d6b-c9c2-41bd-a6b9-553808185306	4754	4750	-4	40.055532	26.540632	-13.514901	0	183	0.0384938999	96.150610	96.193052	4624	73	53	57
138e07b4-834b-4e88-b880-aa7dc9967fed	5454	5473	19	40.222406	31.869176	-8.353230	0	157	0.0286862781	97.131372	97.159399	5370	30	73	54
