read_id	clean_length	perturbed_length	length_change	clean_mean_qscore	perturbed_mean_qscore	mean_qscore_change	sequence_identical	edit_distance	normalized_edit_distance	sequence_identity_percent	alignment_identity_percent	matches	substitutions	insertions	deletions
226576ea-613a-4cee-b427-28d589b8fe15	345	346	1	24.985507	26.124277	1.138770	0	7	0.0202312139	97.976879	97.982709	340	4	2	1
22666e09-163a-4bdc-86ed-951f40f1af1e	12498	12499	1	35.393103	35.094888	-0.298215	0	84	0.0067205376	99.327946	99.329288	12440	33	26	25
22e2dd82-0d01-413f-afe7-c1272b65e949	1191	1191	0	36.933669	37.208228	0.274559	0	6	0.0050377834	99.496222	99.497066	1187	2	2	2
23284346-a9e9-4031-ab9d-eaba6d04e477	6523	6523	0	40.027901	39.932240	-0.095662	0	15	0.0022995554	99.770044	99.770256	6514	3	6	6
233b448c-d3ed-48f1-b078-c589ca308bb2	2405	2403	-2	39.697713	39.612151	-0.085562	0	6	0.0024948025	99.750520	99.750727	2401	0	2	4
2393fad6-87eb-48e0-8954-00951442fe55	3706	3711	5	36.591743	36.554298	-0.037445	0	33	0.0088924818	99.110752	99.112665	3686	12	13	8
23b7700e-9586-485f-87bd-a89e6c2790c7	4087	4091	4	37.272327	37.416280	0.143953	0	9	0.0021999511	99.780005	99.780059	4083	3	5	1
23cf5282-961d-43de-92be-7fa2b517263b	2467	2463	-4	39.575598	39.894032	0.318434	0	6	0.0024321038	99.756790	99.756790	2461	2	0	4
23d89551-7e36-4be4-bef0-546e9b069cf4	7263	7264	1	39.503924	39.353937	-0.149987	0	12	0.0016519824	99.834802	99.834893	7256	3	5	4
24091707-717a-494b-8283-0f5de9e13bf4	3390	3389	-1	37.881416	37.853644	-0.027772	0	3	0.0008849558	99.911504	99.911504	3387	2	0	1
2462f85c-8631-479b-b489-b884ab5fe2c2	4156	4158	2	38.492300	38.471861	-0.020439	0	17	0.0040885041	99.591150	99.591543	4145	7	6	4
247261cf-d768-4c4b-aab1-7432593cf99e	1657	1656	-1	35.820760	35.978261	0.157500	0	8	0.0048280024	99.517200	99.518072	1652	1	3	4
2472d10d-f5a6-4945-bf3f-8f30573d2d23	1275	1274	-1	35.193725	35.216641	0.022915	0	15	0.0117647059	98.823529	98.827209	1264	6	4	5
24998522-2ea8-4b70-83f9-aecd33135b44	529	532	3	39.981096	40.043233	0.062137	0	3	0.0056390977	99.436090	99.436090	529	0	3	0
24ad99de-3703-4e9f-8b9a-938ea3982619	2666	2665	-1	39.468117	39.222889	-0.245228	0	22	0.0082520630	99.174794	99.176647	2650	9	6	7
24fd3483-1327-4f81-ad34-e211d57e88dc	335	338	3	19.525373	19.849112	0.323739	0	11	0.0325443787	96.745562	96.764706	329	4	5	2
250ca00f-6175-49c6-aa39-3cc7d77d38f8	2066	2065	-1	39.966602	39.821308	-0.145295	0	1	0.0004840271	99.951597	99.951597	2065	0	0	1
2511e021-de29-4ad3-affb-9cbcc49f1414	5345	5346	1	40.257624	40.099701	-0.157923	0	4	0.0007482230	99.925178	99.925192	5343	1	2	1
2581a317-f01b-4bd8-8ec3-0deaffc56533	3389	3394	5	38.518147	38.322039	-0.196108	0	13	0.0038302887	99.616971	99.617197	3383	4	7	2
258df4d1-f905-456b-925b-c5eaff2d9f27	665	667	2	34.118797	34.092954	-0.025843	0	8	0.0119940030	98.800600	98.802395	660	4	3	1
25dd111a-df9f-4c52-8f8a-c50d892fa9e3	8152	8216	64	31.324706	31.047712	-0.276994	0	375	0.0456426485	95.435735	95.439621	7848	297	71	7
25f51032-f46b-4c26-8ac9-ae2a9b2ba290	290	289	-1	23.582759	24.591696	1.008937	0	7	0.0241379310	97.586207	97.602740	285	2	2	3
262be01e-83ad-43ae-b232-cf034222ad38	1769	1773	4	36.531939	36.177101	-0.354838	0	4	0.0022560632	99.774394	99.774394	1769	0	4	0
264d38a5-ffbe-41b6-8a7b-e19b49fc7424	5113	5103	-10	36.756503	36.827944	0.071441	0	27	0.0052806571	99.471934	99.472347	5090	9	4	14
26951e69-f808-4122-b47a-dfc736d2d7c4	2336	2337	1	34.833904	34.498074	-0.335830	0	5	0.0021394951	99.786050	99.786142	2333	2	2	1
26966a7f-6312-47db-bea5-2fb4d277aa5a	2934	2931	-3	37.710634	37.674514	-0.036120	0	9	0.0030674847	99.693252	99.693356	2926	4	1	4
26ba733d-e186-4bef-9432-a056a157b564	5652	5654	2	38.576964	38.617262	0.040298	0	8	0.0014149275	99.858507	99.858557	5648	2	4	2
26e3e4eb-d91b-4b81-a9ec-9527df0c9866	3767	3767	0	41.084152	40.718078	-0.366074	0	2	0.0005309265	99.946907	99.946921	3766	0	1	1
26e822b0-4ca5-42b3-844b-06b5da8c4ec8	2204	2204	0	40.379764	40.312160	-0.067604	0	1	0.0004537205	99.954628	99.954628	2203	1	0	0
26e93f27-dd08-40d8-b0a1-81d5689b7b54	646	645	-1	38.038700	37.945736	-0.092963	0	8	0.0123839009	98.761610	98.765432	640	3	2	3
26ee7c9e-a465-4b62-9b51-961057e945a5	4249	4249	0	41.281949	41.290421	0.008473	0	3	0.0007060485	99.929395	99.929412	4247	1	1	1
271d1f97-00fc-40c5-8241-7bfb6ccd7303	1579	1577	-2	41.305256	41.582752	0.277496	0	2	0.0012666244	99.873338	99.873338	1577	0	0	2
272f394e-bd76-4a27-be1e-69a0abf30ffe	3291	3299	8	34.405348	34.121249	-0.284099	0	20	0.0060624432	99.393756	99.394490	3283	4	12	4
281eb4dd-7dbc-40e4-bbdc-ec4bc8b2306e	8831	8961	130	29.850527	28.962727	-0.887799	0	794	0.0886061823	91.139382	91.194411	8223	552	186	56
28d3776b-8365-49c2-bda7-1aaa06f1ef7d	488	488	0	28.053279	28.461066	0.407787	1	0	0.0000000000	100.000000	100.000000	488	0	0	0
291c7a9c-c2ac-4646-9ea6-cd1712f3a42f	3343	3348	5	35.692193	35.756571	0.064378	0	6	0.0017921147	99.820789	99.820789	3342	1	5	0
292ef219-01db-4f93-b999-6d6a560aa355	399	398	-1	25.974937	26.195980	0.221043	0	16	0.0401002506	95.989975	96.039604	388	5	5	6
294547cf-ea03-460f-af9b-f60475e42dcc	2089	2087	-2	27.675443	27.777192	0.101749	0	41	0.0196266156	98.037338	98.050404	2062	11	14	16
29937342-90ab-48f5-b0d9-cd13b2fd817a	28222	28227	5	40.467968	40.304283	-0.163685	0	29	0.0010273851	99.897261	99.897287	28205	10	12	7
2a7f0ae8-7227-4c20-a0ab-06bf47b85639	6313	6309	-4	39.669254	39.587573	-0.081681	0	13	0.0020592428	99.794076	99.794174	6303	3	3	7
2aae81bd-ce86-4d91-8ef6-7a42197592f8	4497	4491	-6	38.554147	38.342908	-0.211239	0	15	0.0033355570	99.666444	99.666593	4484	5	2	8
2aeb8e5a-4c47-4e39-8062-b50a23cf42a4	25185	25187	2	39.618463	39.596935	-0.021528	0	55	0.0021836662	99.781633	99.781824	25154	9	24	22
2afa37fa-819f-4819-b0ea-ffb9173b5fcc	5371	5376	5	29.128840	28.981585	-0.147255	0	44	0.0081845238	99.181548	99.183219	5343	17	16	11
2bb1d1d5-eb4a-4561-b972-e9242e035152	1709	1710	1	39.067876	38.823977	-0.243899	0	8	0.0046783626	99.532164	99.532710	1704	3	3	2
2bee7fd3-b0e6-44f7-a92b-45a5d2e0d48f	4236	4233	-3	33.619216	33.293881	-0.325335	0	38	0.0089707271	99.102927	99.105251	4209	13	11	14
2c39154a-151e-4f57-87d1-2bac6ef4b490	924	924	0	38.759740	38.320346	-0.439394	1	0	0.0000000000	100.000000	100.000000	924	0	0	0
