read_id	clean_length	perturbed_length	length_change	clean_mean_qscore	perturbed_mean_qscore	mean_qscore_change	sequence_identical	edit_distance	normalized_edit_distance	sequence_identity_percent	alignment_identity_percent	matches	substitutions	insertions	deletions
000ed7f1-bc62-4311-bf8c-218e4a715d9a	1538	1564	26	29.951235	29.340793	-0.610443	0	50	0.0319693095	96.803069	96.821360	1523	6	35	9
01f5e7c3-c75d-4cc9-b8dd-89e4a6777b66	3145	3146	1	40.947854	40.835029	-0.112825	0	4	0.0012714558	99.872854	99.872895	3143	1	2	1
0812e3c5-97ef-4297-8a99-8789e523ff34	3730	3754	24	35.288204	35.004795	-0.283409	0	84	0.0223761321	97.762387	97.766551	3677	46	31	7
0ab78041-5951-4e3e-8ecf-46a380edf1f8	2323	2330	7	39.491175	39.351931	-0.139244	0	10	0.0042918455	99.570815	99.571000	2321	1	8	1
0c4cddec-181d-4f12-b068-1fc04dcce924	325	325	0	24.393846	24.630769	0.236923	0	1	0.0030769231	99.692308	99.692308	324	1	0	0
0e13ed29-4c55-4a48-acd0-9745414fd8be	3372	3372	0	38.599644	38.948102	0.348458	0	15	0.0044483986	99.555160	99.555819	3362	5	5	5
0f192d1b-b2ef-4e2c-a1e3-533100490fd5	2061	2064	3	35.526929	34.548934	-0.977995	0	7	0.0033914729	99.660853	99.660853	2057	4	3	0
1329b616-0d49-41b3-8d12-426ec659d086	662	661	-1	30.938066	30.701967	-0.236100	0	4	0.0060422961	99.395770	99.396682	659	1	1	2
176feeba-ea05-4772-8c6e-4b97f97b136a	2549	2547	-2	38.842683	38.624656	-0.218027	0	8	0.0031384857	99.686151	99.686397	2543	2	2	4
177739d2-fb28-453b-a88c-19c65550871c	717	717	0	40.390516	40.237099	-0.153417	1	0	0.0000000000	100.000000	100.000000	717	0	0	0
18e4a73b-e09a-493b-ba25-15c797e5864b	404	404	0	34.400990	34.076733	-0.324257	0	4	0.0099009901	99.009901	99.009901	400	4	0	0
19dfcdae-1802-4735-9d80-5dd6f3bf0055	739	741	2	27.604871	28.717949	1.113077	0	8	0.0107962213	98.920378	98.923284	735	2	4	2
1bdef138-b878-4168-aeea-2a2551ecd48e	544	544	0	35.257353	35.301471	0.044118	1	0	0.0000000000	100.000000	100.000000	544	0	0	0
1e013367-847f-4bd5-a6da-8750dd79935a	294	289	-5	2.493197	2.352941	-0.140256	0	34	0.1156462585	88.435374	88.435374	260	29	0	5
1f7014c9-7c36-4a5d-90ef-4759f46b947f	1646	1645	-1	39.162211	39.525836	0.363624	0	7	0.0042527339	99.574727	99.575243	1641	2	2	3
20a4eac0-51c1-409b-b2e7-4dafdcff9f92	4007	4008	1	41.190916	41.239022	0.048106	0	6	0.0014970060	99.850299	99.850374	4004	1	3	2
21754b1a-558c-4150-b9d5-3f0683319771	726	726	0	41.059229	40.380165	-0.679063	1	0	0.0000000000	100.000000	100.000000	726	0	0	0
23b7700e-9586-485f-87bd-a89e6c2790c7	4087	4097	10	37.272327	36.877959	-0.394367	0	13	0.0031730535	99.682695	99.682695	4084	3	10	0
247261cf-d768-4c4b-aab1-7432593cf99e	1657	1660	3	35.820760	35.704819	-0.115941	0	9	0.0054216867	99.457831	99.458809	1654	0	6	3
2472d10d-f5a6-4945-bf3f-8f30573d2d23	1275	1272	-3	35.193725	35.305031	0.111306	0	15	0.0117647059	98.823529	98.826291	1263	6	3	6
