read_id	clean_length	perturbed_length	length_change	clean_mean_qscore	perturbed_mean_qscore	mean_qscore_change	sequence_identical	edit_distance	normalized_edit_distance	sequence_identity_percent	alignment_identity_percent	matches	substitutions	insertions	deletions
000ed7f1-bc62-4311-bf8c-218e4a715d9a	1538	1572	34	29.951235	25.810433	-4.140803	0	77	0.0489821883	95.101781	95.135818	1506	21	45	11
01f5e7c3-c75d-4cc9-b8dd-89e4a6777b66	3145	3147	2	40.947854	39.391484	-1.556370	0	22	0.0069907849	99.300922	99.302915	3134	2	11	9
0812e3c5-97ef-4297-8a99-8789e523ff34	3730	3739	9	35.288204	30.600160	-4.688043	0	183	0.0489435678	95.105643	95.142023	3584	118	37	28
0ab78041-5951-4e3e-8ecf-46a380edf1f8	2323	2322	-1	39.491175	36.195952	-3.295223	0	21	0.0090400344	99.095997	99.097550	2306	12	4	5
0c4cddec-181d-4f12-b068-1fc04dcce924	325	324	-1	24.393846	20.509259	-3.884587	0	13	0.0400000000	96.000000	96.036585	315	6	3	4
0e13ed29-4c55-4a48-acd0-9745414fd8be	3372	3373	1	38.599644	36.786244	-1.813400	0	46	0.0136377112	98.636229	98.643068	3344	11	18	17
0f192d1b-b2ef-4e2c-a1e3-533100490fd5	2061	2052	-9	35.526929	33.713938	-1.812991	0	20	0.0097040272	99.029597	99.031008	2044	5	3	12
1329b616-0d49-41b3-8d12-426ec659d086	662	661	-1	30.938066	27.571861	-3.366206	0	20	0.0302114804	96.978852	97.005988	648	7	6	7
176feeba-ea05-4772-8c6e-4b97f97b136a	2549	2537	-12	38.842683	36.639732	-2.202951	0	33	0.0129462534	98.705375	98.708415	2522	9	6	18
177739d2-fb28-453b-a88c-19c65550871c	717	718	1	40.390516	37.310585	-3.079931	0	4	0.0055710306	99.442897	99.443672	715	1	2	1
18e4a73b-e09a-493b-ba25-15c797e5864b	404	407	3	34.400990	31.029484	-3.371506	0	13	0.0319410319	96.805897	96.821516	396	6	5	2
19dfcdae-1802-4735-9d80-5dd6f3bf0055	739	739	0	27.604871	24.889039	-2.715832	0	28	0.0378890392	96.211096	96.251673	719	12	8	8
1bdef138-b878-4168-aeea-2a2551ecd48e	544	544	0	35.257353	33.409926	-1.847426	0	1	0.0018382353	99.816176	99.816176	543	1	0	0
1e013367-847f-4bd5-a6da-8750dd79935a	294	265	-29	2.493197	1.728302	-0.764895	0	37	0.1258503401	87.414966	87.414966	257	8	0	29
1f7014c9-7c36-4a5d-90ef-4759f46b947f	1646	1614	-32	39.162211	37.288724	-1.873488	0	58	0.0352369380	96.476306	96.497585	1598	6	10	42
20a4eac0-51c1-409b-b2e7-4dafdcff9f92	4007	3994	-13	41.190916	39.623686	-1.567230	0	21	0.0052408286	99.475917	99.476048	3987	6	1	14
21754b1a-558c-4150-b9d5-3f0683319771	726	727	1	41.059229	37.552957	-3.506271	0	1	0.0013755158	99.862448	99.862448	726	0	1	0
23b7700e-9586-485f-87bd-a89e6c2790c7	4087	4069	-18	37.272327	34.917670	-2.354657	0	49	0.0119892342	98.801077	98.804295	4049	9	11	29
247261cf-d768-4c4b-aab1-7432593cf99e	1657	1694	37	35.820760	34.606257	-1.214503	0	46	0.0271546635	97.284534	97.289334	1651	3	40	3
2472d10d-f5a6-4945-bf3f-8f30573d2d23	1275	1269	-6	35.193725	33.210402	-1.983324	0	28	0.0219607843	97.803922	97.814208	1253	10	6	12
24ad99de-3703-4e9f-8b9a-938ea3982619	2666	2665	-1	39.468117	36.819512	-2.648605	0	44	0.0165041260	98.349587	98.357596	2635	17	13	14
250ca00f-6175-49c6-aa39-3cc7d77d38f8	2066	2067	1	39.966602	37.835510	-2.131092	0	12	0.0058055152	99.419448	99.420570	2059	3	5	4
26ba733d-e186-4bef-9432-a056a157b564	5652	5684	32	38.576964	37.355735	-1.221229	0	78	0.0137227305	98.627727	98.631819	5623	12	49	17
271d1f97-00fc-40c5-8241-7bfb6ccd7303	1579	1577	-2	41.305256	40.565631	-0.739626	0	2	0.0012666244	99.873338	99.873338	1577	0	0	2
292ef219-01db-4f93-b999-6d6a560aa355	399	403	4	25.974937	24.141439	-1.833498	0	28	0.0694789082	93.052109	93.187348	383	8	12	8
33087256-f1d2-418b-b69d-feb8f1fe0743	4347	4356	9	30.070623	29.963958	-0.106666	0	57	0.0130853994	98.691460	98.695055	4311	24	21	12
345117ee-e4e5-403c-88cc-629c03ca7065	831	824	-7	37.701564	33.925971	-3.775594	0	13	0.0156438026	98.435620	98.439376	820	2	2	9
34f98559-c31d-4072-8747-16ad7da9fcfd	458	453	-5	34.163755	29.558499	-4.605257	0	10	0.0218340611	97.816594	97.821351	449	3	1	6
3a0a0061-6b4f-45ae-805a-0013d0c42a4e	644	645	1	38.574534	35.074419	-3.500116	0	3	0.0046511628	99.534884	99.534884	642	2	1	0
3af85a7e-656e-4db8-b7ef-8dca774297a4	2906	2908	2	37.629387	36.490371	-1.139016	0	28	0.0096286107	99.037139	99.040439	2890	6	12	10
3bac013a-0273-49c2-9709-941a37a22266	2889	2790	-99	29.464174	23.388889	-6.075286	0	213	0.0737279335	92.627207	92.712966	2710	46	34	133
3bda400f-5cb4-433c-8f8f-a7fa308ecabb	3581	3582	1	38.991902	36.765773	-2.226128	0	41	0.0114461195	98.855388	98.860795	3558	6	18	17
3f6d82a7-7d53-4495-aebc-b8a999c5f2cb	3878	3865	-13	25.970861	23.402329	-2.568533	0	123	0.0317173801	96.828262	96.853415	3786	48	31	44
4a035866-d8fa-46e4-b2b0-c38224505ba4	225	294	69	2.124444	2.401361	0.276916	0	69	0.2346938776	76.530612	76.530612	225	0	69	0
4c5a507c-3460-4de4-a55a-7f9cbca0c280	307	308	1	26.306189	24.636364	-1.669825	0	4	0.0129870130	98.701299	98.705502	305	1	2	1
4e5e0851-f8c0-4c23-8a8f-bb0889a3fa9f	2388	2387	-1	39.866415	36.987432	-2.878983	0	29	0.0121440536	98.785595	98.789649	2367	12	8	9
512f75c1-c2f4-41cb-b675-b61d66604bac	1024	1018	-6	36.199219	34.249509	-1.949710	0	13	0.0126953125	98.730469	98.734177	1014	1	3	9
526cc707-ddf4-4a23-a99f-1af600cfb195	283	285	2	21.950530	18.743860	-3.206670	0	22	0.0771929825	92.280702	92.413793	268	10	7	5
531fd7b6-cd90-405a-9ddd-bacfe5aa5a97	4143	4124	-19	37.943761	35.141125	-2.802635	0	64	0.0154477432	98.455226	98.460798	4094	15	15	34
533b9e5a-2150-4e55-9d9b-0d578ad8e8ff	988	990	2	34.991903	34.910101	-0.081802	0	13	0.0131313131	98.686869	98.690836	980	5	5	3
5ba17aa8-a282-4752-9130-94ffc5ac0604	929	928	-1	33.207750	30.746767	-2.460983	0	15	0.0161463940	98.385361	98.392283	918	6	4	5
5cc572a8-0e04-4281-9b4b-38336e36b7b2	2648	2650	2	41.322508	38.832453	-2.490055	0	17	0.0064150943	99.358491	99.359940	2639	3	8	6
6340f064-3a0f-4daf-8b94-bb5f5193b5db	680	679	-1	35.752941	33.756996	-1.995946	0	1	0.0014705882	99.852941	99.852941	679	0	0	1
63b26469-d16f-47a6-b6a0-1659fc295e04	1766	1760	-6	39.832390	36.984659	-2.847730	0	28	0.0158550396	98.414496	98.419865	1744	10	6	12
63f3be54-b789-471c-a3a6-b826605fe87b	1262	1254	-8	38.992868	38.356459	-0.636409	0	18	0.0142630745	98.573693	98.577075	1247	4	3	11
6675022e-ea87-4ef7-991c-241707800147	3275	3301	26	40.177405	37.599212	-2.578192	0	51	0.0154498637	98.455014	98.460145	3261	3	37	11
6871158f-5836-4f3c-98c3-2c3504488212	2397	2400	3	40.716729	37.897917	-2.818813	0	21	0.0087500000	99.125000	99.127182	2385	6	9	6
6a769cda-bda0-42c0-b1d7-d0c0aaee0571	5012	5008	-4	39.764765	38.026757	-1.738007	0	21	0.0041899441	99.581006	99.581423	4996	7	5	9
6ae240da-e9da-468d-a584-c65850665628	674	667	-7	33.934718	34.229385	0.294667	0	17	0.0252225519	97.477745	97.488922	660	4	3	10
6e7e1832-8d22-4421-98b0-29f0f362d862	1164	1165	1	35.328179	34.746781	-0.581398	0	1	0.0008583691	99.914163	99.914163	1164	0	1	0
73088aa1-d6ca-441a-be7f-e5a9df3299bb	1420	1422	2	40.418310	37.308720	-3.109590	0	21	0.0147679325	98.523207	98.529412	1407	7	8	6
7a4fc735-529f-4e60-aad3-817a7c709dad	2340	2339	-1	35.955128	34.253100	-1.702029	0	29	0.0123931624	98.760684	98.766482	2322	6	11	12
7c7c4fa8-dc08-45fa-bf6d-1e24c02394c6	3462	3454	-8	39.142403	36.701216	-2.441187	0	43	0.0124205661	98.757943	98.760807	3427	19	8	16
7dda118a-8f50-4708-a142-18ca4932d2f1	4258	4251	-7	38.517379	35.038109	-3.479270	0	50	0.0117426022	98.825740	98.829588	4222	15	14	21
7ffe42ea-532b-4ca5-ad4d-a82e72a2aca4	3178	3175	-3	37.655758	35.894488	-1.761270	0	11	0.0034612964	99.653870	99.654088	3169	4	2	5
80c38d4b-6791-4fd6-a074-1eb7ab788715	1661	1664	3	38.118001	36.909255	-1.208746	0	27	0.0162259615	98.377404	98.384201	1644	10	10	7
88341c25-73a2-4eaf-a06a-63136dc5af5b	652	647	-5	29.257669	29.455951	0.198282	0	17	0.0260736196	97.392638	97.408537	639	4	4	9
8ae0ebd6-e9dc-4118-a0aa-48a4e6ce7652	3012	2999	-13	36.742032	33.297432	-3.444599	0	56	0.0185922975	98.140770	98.147536	2967	21	11	24
8e3d97db-b630-4271-a37a-3088aad53657	1006	1015	9	32.044732	29.618719	-2.426012	0	22	0.0216748768	97.832512	97.838900	996	7	12	3
9115685d-f53e-4f01-a57d-368fde280d5f	4360	4360	0	32.068119	28.825459	-3.242661	0	91	0.0208715596	97.912844	97.927579	4300	29	31	31
9bc715b6-78b5-4a4c-9d5d-b11637783c57	2056	2069	13	41.462062	39.063316	-2.398747	0	23	0.0111164814	98.888352	98.888889	2047	8	14	1
9c8054b1-10d3-4eab-b0a3-905f0705f723	3977	3982	5	36.089263	34.308137	-1.781127	0	62	0.0155700653	98.442993	98.449612	3937	23	22	17
9cc12843-a393-46a3-aa28-a4ca1ef727f0	3115	3098	-17	35.976244	28.707876	-7.268368	0	240	0.0770465490	92.295345	92.337165	2892	189	17	34
9f1a43a8-8fbf-4eb4-ac9f-0d14cf363832	2098	2091	-7	28.710200	28.803922	0.093721	0	51	0.0243088656	97.569113	97.585227	2061	16	14	21
a02ab59b-fb67-4fa9-9481-0011552855b0	1974	1969	-5	39.581054	37.918233	-1.662821	0	22	0.0111448835	98.885512	98.888889	1958	5	6	11
a18665e6-045b-4a13-a436-49b92be54d79	3995	3994	-1	38.296120	34.939659	-3.356461	0	73	0.0182728411	98.172716	98.184983	3949	18	27	28
a5fbd683-7044-4430-9ee9-8a4e4731f7eb	1580	1578	-2	39.231646	35.966413	-3.265232	0	11	0.0069620253	99.303797	99.305556	1573	1	4	6
a6671bd0-773a-44a0-9a0d-3e737f5d81f9	2040	2041	1	39.436765	38.845174	-0.591591	0	11	0.0053895149	99.461049	99.461576	2032	6	3	2
a9df8707-3e7d-4b6a-825a-b95fc7c0a5ba	887	885	-2	34.350620	32.457627	-1.892993	0	28	0.0315670800	96.843292	96.875000	868	8	9	11
aa0b4545-5e35-4ad8-865f-56409e9f0de7	1509	1542	33	40.648774	37.129053	-3.519721	0	46	0.0298313878	97.016861	97.026503	1501	3	38	5
ac9b7d3b-abe3-465e-adc9-658815d7fd24	3441	3412	-29	28.922406	25.703986	-3.218420	0	146	0.0424295263	95.757047	95.808211	3337	33	42	71
acc355b2-45cf-4d78-83ea-64881ae3cfed	3034	3034	0	37.246539	34.883982	-2.362558	0	45	0.0148319051	98.516809	98.524590	3005	13	16	16
ada9a76e-444a-4340-b9e8-a56e1b2e1331	3992	3985	-7	31.579910	28.327980	-3.251930	0	109	0.0273046092	97.269539	97.290579	3914	40	31	38
ae6ddeb0-6ed2-4387-b62e-6e8381b3089c	1303	1302	-1	41.123561	37.870200	-3.253361	0	16	0.0122793553	98.772064	98.776758	1292	5	5	6
b2bcb217-5d3b-4191-9f2e-b401fdd07b3f	3032	3028	-4	38.079485	35.915125	-2.164360	0	25	0.0082453826	99.175462	99.177902	3016	3	9	13
