read_id	clean_length	perturbed_length	length_change	clean_mean_qscore	perturbed_mean_qscore	mean_qscore_change	sequence_identical	edit_distance	normalized_edit_distance	sequence_identity_percent	alignment_identity_percent	matches	substitutions	insertions	deletions
000ed7f1-bc62-4311-bf8c-218e4a715d9a	1538	1563	25	29.951235	29.087652	-0.863583	0	51	0.0326295585	96.737044	96.757788	1522	6	35	10
01f5e7c3-c75d-4cc9-b8dd-89e4a6777b66	3145	3147	2	40.947854	40.943120	-0.004733	0	8	0.0025421036	99.745790	99.746032	3142	0	5	3
0812e3c5-97ef-4297-8a99-8789e523ff34	3730	3747	17	35.288204	34.927409	-0.360795	0	125	0.0333600214	96.663998	96.668443	3627	98	22	5
0ab78041-5951-4e3e-8ecf-46a380edf1f8	2323	2327	4	39.491175	39.341642	-0.149534	0	11	0.0047271165	99.527288	99.527694	2318	3	6	2
0c4cddec-181d-4f12-b068-1fc04dcce924	325	325	0	24.393846	24.526154	0.132308	0	1	0.0030769231	99.692308	99.692308	324	1	0	0
0e13ed29-4c55-4a48-acd0-9745414fd8be	3372	3370	-2	38.599644	38.779822	0.180178	0	15	0.0044483986	99.555160	99.555556	3360	7	3	5
0f192d1b-b2ef-4e2c-a1e3-533100490fd5	2061	2062	1	35.526929	34.113967	-1.412962	0	7	0.0033947624	99.660524	99.660853	2057	2	3	2
1329b616-0d49-41b3-8d12-426ec659d086	662	661	-1	30.938066	30.409985	-0.528082	0	7	0.0105740181	98.942598	98.945783	657	2	2	3
176feeba-ea05-4772-8c6e-4b97f97b136a	2549	2549	0	38.842683	38.241663	-0.601020	0	9	0.0035307964	99.646920	99.647197	2542	5	2	2
177739d2-fb28-453b-a88c-19c65550871c	717	717	0	40.390516	40.317992	-0.072524	1	0	0.0000000000	100.000000	100.000000	717	0	0	0
18e4a73b-e09a-493b-ba25-15c797e5864b	404	403	-1	34.400990	34.173697	-0.227293	0	3	0.0074257426	99.257426	99.257426	401	2	0	1
19dfcdae-1802-4735-9d80-5dd6f3bf0055	739	742	3	27.604871	26.136119	-1.468753	0	13	0.0175202156	98.247978	98.252688	731	6	5	2
1bdef138-b878-4168-aeea-2a2551ecd48e	544	544	0	35.257353	35.356618	0.099265	0	1	0.0018382353	99.816176	99.816176	543	1	0	0
1e013367-847f-4bd5-a6da-8750dd79935a	294	299	5	2.493197	1.819398	-0.673799	0	42	0.1404682274	85.953177	85.953177	257	37	5	0
1f7014c9-7c36-4a5d-90ef-4759f46b947f	1646	1641	-5	39.162211	39.267520	0.105308	0	7	0.0042527339	99.574727	99.574727	1639	2	0	5
20a4eac0-51c1-409b-b2e7-4dafdcff9f92	4007	4008	1	41.190916	40.963573	-0.227343	0	3	0.0007485030	99.925150	99.925168	4006	0	2	1
21754b1a-558c-4150-b9d5-3f0683319771	726	726	0	41.059229	40.652893	-0.406336	1	0	0.0000000000	100.000000	100.000000	726	0	0	0
23b7700e-9586-485f-87bd-a89e6c2790c7	4087	4093	6	37.272327	37.246518	-0.025808	0	6	0.0014659174	99.853408	99.853408	4087	0	6	0
247261cf-d768-4c4b-aab1-7432593cf99e	1657	1662	5	35.820760	35.771961	-0.048799	0	10	0.0060168472	99.398315	99.399038	1654	1	7	2
2472d10d-f5a6-4945-bf3f-8f30573d2d23	1275	1273	-2	35.193725	35.328358	0.134633	0	8	0.0062745098	99.372549	99.373041	1268	4	1	3
24ad99de-3703-4e9f-8b9a-938ea3982619	2666	2668	2	39.468117	38.985757	-0.482360	0	29	0.0108695652	98.913043	98.916293	2647	11	10	8
250ca00f-6175-49c6-aa39-3cc7d77d38f8	2066	2066	0	39.966602	40.045499	0.078896	0	2	0.0009680542	99.903195	99.903241	2065	0	1	1
26ba733d-e186-4bef-9432-a056a157b564	5652	5653	1	38.576964	38.549089	-0.027875	0	26	0.0045993278	99.540067	99.540636	5634	11	8	7
271d1f97-00fc-40c5-8241-7bfb6ccd7303	1579	1579	0	41.305256	41.454718	0.149462	1	0	0.0000000000	100.000000	100.000000	1579	0	0	0
292ef219-01db-4f93-b999-6d6a560aa355	399	404	5	25.974937	25.205446	-0.769492	0	11	0.0272277228	97.277228	97.283951	394	4	6	1
33087256-f1d2-418b-b69d-feb8f1fe0743	4347	4354	7	30.070623	29.784336	-0.286287	0	25	0.0057418466	99.425815	99.426079	4331	14	9	2
345117ee-e4e5-403c-88cc-629c03ca7065	831	829	-2	37.701564	37.490953	-0.210611	0	2	0.0024067389	99.759326	99.759326	829	0	0	2
34f98559-c31d-4072-8747-16ad7da9fcfd	458	458	0	34.163755	34.903930	0.740175	0	3	0.0065502183	99.344978	99.344978	455	3	0	0
3a0a0061-6b4f-45ae-805a-0013d0c42a4e	644	643	-1	38.574534	37.709176	-0.865358	0	4	0.0062111801	99.378882	99.379845	641	1	1	2
3af85a7e-656e-4db8-b7ef-8dca774297a4	2906	2906	0	37.629387	38.068135	0.438747	0	15	0.0051617343	99.483827	99.484890	2897	3	6	6
3bac013a-0273-49c2-9709-941a37a22266	2889	2904	15	29.464174	29.315083	-0.149092	0	106	0.0365013774	96.349862	96.362388	2808	71	25	10
3bda400f-5cb4-433c-8f8f-a7fa308ecabb	3581	3582	1	38.991902	39.057789	0.065887	0	10	0.0027917365	99.720826	99.721060	3575	3	4	3
3f6d82a7-7d53-4495-aebc-b8a999c5f2cb	3878	3876	-2	25.970861	25.443756	-0.527105	0	47	0.0121196493	98.788035	98.793015	3847	13	16	18
4a035866-d8fa-46e4-b2b0-c38224505ba4	225	273	48	2.124444	2.985348	0.860904	0	109	0.3992673993	60.073260	60.073260	164	61	48	0
4c5a507c-3460-4de4-a55a-7f9cbca0c280	307	308	1	26.306189	26.525974	0.219785	0	4	0.0129870130	98.701299	98.701299	304	3	1	0
4e5e0851-f8c0-4c23-8a8f-bb0889a3fa9f	2388	2383	-5	39.866415	40.065044	0.198629	0	8	0.0033500838	99.664992	99.664992	2380	3	0	5
512f75c1-c2f4-41cb-b675-b61d66604bac	1024	1025	1	36.199219	36.008780	-0.190438	0	3	0.0029268293	99.707317	99.707317	1022	2	1	0
526cc707-ddf4-4a23-a99f-1af600cfb195	283	285	2	21.950530	22.242105	0.291575	0	9	0.0315789474	96.842105	96.853147	277	5	3	1
531fd7b6-cd90-405a-9ddd-bacfe5aa5a97	4143	4142	-1	37.943761	37.768952	-0.174808	0	16	0.0038619358	99.613806	99.614365	4133	3	6	7
533b9e5a-2150-4e55-9d9b-0d578ad8e8ff	988	992	4	34.991903	35.184476	0.192573	0	9	0.0090725806	99.092742	99.094567	985	1	6	2
5ba17aa8-a282-4752-9130-94ffc5ac0604	929	927	-2	33.207750	31.727077	-1.480674	0	6	0.0064585576	99.354144	99.354839	924	2	1	3
5cc572a8-0e04-4281-9b4b-38336e36b7b2	2648	2649	1	41.322508	41.280861	-0.041647	0	1	0.0003775009	99.962250	99.962250	2648	0	1	0
6340f064-3a0f-4daf-8b94-bb5f5193b5db	680	679	-1	35.752941	35.908689	0.155748	0	1	0.0014705882	99.852941	99.852941	679	0	0	1
63b26469-d16f-47a6-b6a0-1659fc295e04	1766	1764	-2	39.832390	40.006236	0.173846	0	13	0.0073612684	99.263873	99.265537	1757	3	4	6
63f3be54-b789-471c-a3a6-b826605fe87b	1262	1264	2	38.992868	38.837025	-0.155843	0	8	0.0063291139	99.367089	99.367589	1257	4	3	1
6675022e-ea87-4ef7-991c-241707800147	3275	3274	-1	40.177405	40.062309	-0.115095	0	4	0.0012213740	99.877863	99.877900	3272	1	1	2
6871158f-5836-4f3c-98c3-2c3504488212	2397	2398	1	40.716729	40.305254	-0.411475	0	1	0.0004170142	99.958299	99.958299	2397	0	1	0
6a769cda-bda0-42c0-b1d7-d0c0aaee0571	5012	5016	4	39.764765	39.468700	-0.296064	0	17	0.0033891547	99.661085	99.661287	5002	7	7	3
6ae240da-e9da-468d-a584-c65850665628	674	708	34	33.934718	32.795198	-1.139520	0	42	0.0593220339	94.067797	94.084507	668	4	36	2
6e7e1832-8d22-4421-98b0-29f0f362d862	1164	1166	2	35.328179	35.221269	-0.106909	0	2	0.0017152659	99.828473	99.828473	1164	0	2	0
73088aa1-d6ca-441a-be7f-e5a9df3299bb	1420	1419	-1	40.418310	40.341790	-0.076520	0	11	0.0077464789	99.225352	99.226442	1411	6	2	3
7a4fc735-529f-4e60-aad3-817a7c709dad	2340	2336	-4	35.955128	35.723031	-0.232097	0	7	0.0029914530	99.700855	99.700982	2334	1	1	5
7c7c4fa8-dc08-45fa-bf6d-1e24c02394c6	3462	3462	0	39.142403	39.008666	-0.133738	0	14	0.0040439053	99.595609	99.596076	3452	6	4	4
7dda118a-8f50-4708-a142-18ca4932d2f1	4258	4256	-2	38.517379	38.223919	-0.293460	0	8	0.0018788163	99.812118	99.812251	4253	0	3	5
7ffe42ea-532b-4ca5-ad4d-a82e72a2aca4	3178	3180	2	37.655758	37.420440	-0.235318	0	21	0.0066037736	99.339623	99.340659	3164	9	7	5
80c38d4b-6791-4fd6-a074-1eb7ab788715	1661	1666	5	38.118001	38.273709	0.155708	0	6	0.0036014406	99.639856	99.639856	1660	1	5	0
88341c25-73a2-4eaf-a06a-63136dc5af5b	652	650	-2	29.257669	29.435385	0.177716	0	2	0.0030674847	99.693252	99.693252	650	0	0	2
8ae0ebd6-e9dc-4118-a0aa-48a4e6ce7652	3012	3003	-9	36.742032	36.616384	-0.125648	0	33	0.0109561753	98.904382	98.906198	2984	14	5	14
8e3d97db-b630-4271-a37a-3088aad53657	1006	1006	0	32.044732	31.752485	-0.292247	0	9	0.0089463221	99.105368	99.107143	999	5	2	2
9115685d-f53e-4f01-a57d-368fde280d5f	4360	4360	0	32.068119	31.637844	-0.430275	0	15	0.0034403670	99.655963	99.656436	4351	3	6	6
9bc715b6-78b5-4a4c-9d5d-b11637783c57	2056	2052	-4	41.462062	41.575536	0.113474	0	4	0.0019455253	99.805447	99.805447	2052	0	0	4
9c8054b1-10d3-4eab-b0a3-905f0705f723	3977	3976	-1	36.089263	36.471328	0.382065	0	17	0.0042745788	99.572542	99.573079	3965	6	5	6
9cc12843-a393-46a3-aa28-a4ca1ef727f0	3115	3113	-2	35.976244	35.559589	-0.416655	0	18	0.0057784912	99.422151	99.423077	3102	6	5	7
9f1a43a8-8fbf-4eb4-ac9f-0d14cf363832	2098	2099	1	28.710200	28.441639	-0.268561	0	18	0.0085755121	99.142449	99.144893	2087	5	7	6
a02ab59b-fb67-4fa9-9481-0011552855b0	1974	1971	-3	39.581054	39.449011	-0.132043	0	5	0.0025329281	99.746707	99.746835	1970	0	1	4
a18665e6-045b-4a13-a436-49b92be54d79	3995	3991	-4	38.296120	38.128790	-0.167330	0	24	0.0060075094	99.399249	99.400150	3977	8	6	10
