read_id	clean_length	perturbed_length	length_change	clean_mean_qscore	perturbed_mean_qscore	mean_qscore_change	sequence_identical	edit_distance	normalized_edit_distance	sequence_identity_percent	alignment_identity_percent	matches	substitutions	insertions	deletions
000ed7f1-bc62-4311-bf8c-218e4a715d9a	1538	1536	-2	29.951235	29.832031	-0.119204	0	18	0.0117035111	98.829649	98.832685	1524	8	4	6
01f5e7c3-c75d-4cc9-b8dd-89e4a6777b66	3145	3148	3	40.947854	40.948856	0.001003	0	7	0.0022236341	99.777637	99.777778	3143	0	5	2
0812e3c5-97ef-4297-8a99-8789e523ff34	3730	3751	21	35.288204	35.098907	-0.189297	0	127	0.0338576380	96.614236	96.618743	3629	96	26	5
0ab78041-5951-4e3e-8ecf-46a380edf1f8	2323	2326	3	39.491175	39.352537	-0.138639	0	8	0.0034393809	99.656062	99.656210	2319	3	4	1
0c4cddec-181d-4f12-b068-1fc04dcce924	325	327	2	24.393846	24.449541	0.055695	0	4	0.0122324159	98.776758	98.776758	323	2	2	0
0e13ed29-4c55-4a48-acd0-9745414fd8be	3372	3375	3	38.599644	38.833185	0.233541	0	19	0.0056296296	99.437037	99.438036	3362	4	9	6
0f192d1b-b2ef-4e2c-a1e3-533100490fd5	2061	2063	2	35.526929	34.947649	-0.579280	0	4	0.0019389239	99.806108	99.806108	2059	2	2	0
1329b616-0d49-41b3-8d12-426ec659d086	662	659	-3	30.938066	30.789074	-0.148992	0	10	0.0151057402	98.489426	98.491704	653	5	1	4
176feeba-ea05-4772-8c6e-4b97f97b136a	2549	2545	-4	38.842683	38.741847	-0.100837	0	9	0.0035307964	99.646920	99.647059	2541	3	1	5
177739d2-fb28-453b-a88c-19c65550871c	717	717	0	40.390516	40.557880	0.167364	1	0	0.0000000000	100.000000	100.000000	717	0	0	0
18e4a73b-e09a-493b-ba25-15c797e5864b	404	404	0	34.400990	33.886139	-0.514851	0	4	0.0099009901	99.009901	99.009901	400	4	0	0
19dfcdae-1802-4735-9d80-5dd6f3bf0055	739	744	5	27.604871	27.653226	0.048354	0	13	0.0174731183	98.252688	98.255034	732	6	6	1
1bdef138-b878-4168-aeea-2a2551ecd48e	544	544	0	35.257353	35.178309	-0.079044	1	0	0.0000000000	100.000000	100.000000	544	0	0	0
1e013367-847f-4bd5-a6da-8750dd79935a	294	296	2	2.493197	2.408784	-0.084413	0	19	0.0641891892	93.581081	93.581081	277	17	2	0
1f7014c9-7c36-4a5d-90ef-4759f46b947f	1646	1646	0	39.162211	39.226610	0.064399	0	5	0.0030376671	99.696233	99.696602	1643	1	2	2
20a4eac0-51c1-409b-b2e7-4dafdcff9f92	4007	4005	-2	41.190916	40.979276	-0.211640	0	12	0.0029947592	99.700524	99.700823	3999	2	4	6
21754b1a-558c-4150-b9d5-3f0683319771	726	726	0	41.059229	40.804408	-0.254821	1	0	0.0000000000	100.000000	100.000000	726	0	0	0
23b7700e-9586-485f-87bd-a89e6c2790c7	4087	4091	4	37.272327	37.176729	-0.095597	0	9	0.0021999511	99.780005	99.780112	4084	1	6	2
247261cf-d768-4c4b-aab1-7432593cf99e	1657	1654	-3	35.820760	35.626965	-0.193795	0	9	0.0054315027	99.456850	99.457505	1650	2	2	5
2472d10d-f5a6-4945-bf3f-8f30573d2d23	1275	1275	0	35.193725	35.424314	0.230588	0	13	0.0101960784	98.980392	98.982786	1265	7	3	3
24ad99de-3703-4e9f-8b9a-938ea3982619	2666	2665	-1	39.468117	39.217261	-0.250856	0	25	0.0093773443	99.062266	99.064721	2648	10	7	8
250ca00f-6175-49c6-aa39-3cc7d77d38f8	2066	2067	1	39.966602	40.005806	0.039203	0	1	0.0004837929	99.951621	99.951621	2066	0	1	0
26ba733d-e186-4bef-9432-a056a157b564	5652	5656	4	38.576964	38.746287	0.169323	0	20	0.0035360679	99.646393	99.646706	5641	6	9	5
271d1f97-00fc-40c5-8241-7bfb6ccd7303	1579	1577	-2	41.305256	41.378567	0.073310	0	2	0.0012666244	99.873338	99.873338	1577	0	0	2
292ef219-01db-4f93-b999-6d6a560aa355	399	402	3	25.974937	25.743781	-0.231156	0	14	0.0348258706	96.517413	96.551724	392	3	7	4
33087256-f1d2-418b-b69d-feb8f1fe0743	4347	4356	9	30.070623	30.327365	0.256741	0	19	0.0043617998	99.563820	99.563920	4338	8	10	1
345117ee-e4e5-403c-88cc-629c03ca7065	831	830	-1	37.701564	37.813253	0.111689	0	1	0.0012033694	99.879663	99.879663	830	0	0	1
34f98559-c31d-4072-8747-16ad7da9fcfd	458	459	1	34.163755	33.734205	-0.429551	0	4	0.0087145969	99.128540	99.128540	455	3	1	0
3a0a0061-6b4f-45ae-805a-0013d0c42a4e	644	643	-1	38.574534	38.108865	-0.465669	0	4	0.0062111801	99.378882	99.379845	641	1	1	2
3af85a7e-656e-4db8-b7ef-8dca774297a4	2906	2904	-2	37.629387	38.016529	0.387141	0	11	0.0037852719	99.621473	99.621993	2899	1	4	6
3bac013a-0273-49c2-9709-941a37a22266	2889	2869	-20	29.464174	29.550366	0.086192	0	176	0.0609207338	93.907927	94.009530	2762	58	49	69
3bda400f-5cb4-433c-8f8f-a7fa308ecabb	3581	3571	-10	38.991902	39.024083	0.032181	0	18	0.0050265289	99.497347	99.497628	3565	4	2	12
3f6d82a7-7d53-4495-aebc-b8a999c5f2cb	3878	3876	-2	25.970861	25.621517	-0.349344	0	58	0.0149561630	98.504384	98.512057	3840	16	20	22
4a035866-d8fa-46e4-b2b0-c38224505ba4	225	282	57	2.124444	3.106383	0.981939	0	135	0.4787234043	52.127660	52.127660	147	78	57	0
4c5a507c-3460-4de4-a55a-7f9cbca0c280	307	308	1	26.306189	23.038961	-3.267228	0	4	0.0129870130	98.701299	98.705502	305	1	2	1
4e5e0851-f8c0-4c23-8a8f-bb0889a3fa9f	2388	2391	3	39.866415	39.870765	0.004350	0	6	0.0025094103	99.749059	99.749164	2386	1	4	1
512f75c1-c2f4-41cb-b675-b61d66604bac	1024	1025	1	36.199219	36.433171	0.233952	0	7	0.0068292683	99.317073	99.317739	1019	4	2	1
526cc707-ddf4-4a23-a99f-1af600cfb195	283	285	2	21.950530	21.368421	-0.582109	0	11	0.0385964912	96.140351	96.180556	277	3	5	3
531fd7b6-cd90-405a-9ddd-bacfe5aa5a97	4143	4140	-3	37.943761	37.799517	-0.144244	0	10	0.0024137099	99.758629	99.758804	4136	1	3	6
533b9e5a-2150-4e55-9d9b-0d578ad8e8ff	988	990	2	34.991903	34.681818	-0.310085	0	5	0.0050505051	99.494949	99.495459	986	1	3	1
5ba17aa8-a282-4752-9130-94ffc5ac0604	929	931	2	33.207750	33.604726	0.396976	0	9	0.0096670247	99.033298	99.035370	924	3	4	2
5cc572a8-0e04-4281-9b4b-38336e36b7b2	2648	2648	0	41.322508	41.343656	0.021148	0	1	0.0003776435	99.962236	99.962236	2647	1	0	0
6340f064-3a0f-4daf-8b94-bb5f5193b5db	680	679	-1	35.752941	36.148748	0.395807	0	1	0.0014705882	99.852941	99.852941	679	0	0	1
63b26469-d16f-47a6-b6a0-1659fc295e04	1766	1762	-4	39.832390	39.966515	0.134126	0	9	0.0050962627	99.490374	99.490950	1759	1	2	6
63f3be54-b789-471c-a3a6-b826605fe87b	1262	1260	-2	38.992868	39.148413	0.155544	0	11	0.0087163233	99.128368	99.129747	1253	5	2	4
6675022e-ea87-4ef7-991c-241707800147	3275	3304	29	40.177405	39.703390	-0.474015	0	42	0.0127118644	98.728814	98.731118	3268	1	35	6
6871158f-5836-4f3c-98c3-2c3504488212	2397	2397	0	40.716729	40.133500	-0.583229	0	4	0.0016687526	99.833125	99.833264	2395	0	2	2
