read_id	clean_length	perturbed_length	length_change	clean_mean_qscore	perturbed_mean_qscore	mean_qscore_change	sequence_identical	edit_distance	normalized_edit_distance	sequence_identity_percent	alignment_identity_percent	matches	substitutions	insertions	deletions
531fd7b6-cd90-405a-9ddd-bacfe5aa5a97	4143	4121	-22	37.943761	26.931570	-11.012191	0	174	0.0419985518	95.800145	95.847255	4016	58	47	69
533b9e5a-2150-4e55-9d9b-0d578ad8e8ff	988	992	4	34.991903	26.549395	-8.442508	0	24	0.0241935484	97.580645	97.597598	975	6	11	7
5ba17aa8-a282-4752-9130-94ffc5ac0604	929	928	-1	33.207750	23.481681	-9.726069	0	39	0.0419806243	95.801938	95.851064	901	16	11	12
5cc572a8-0e04-4281-9b4b-38336e36b7b2	2648	2633	-15	41.322508	29.091151	-12.231357	0	66	0.0249244713	97.507553	97.522523	2598	19	16	31
6340f064-3a0f-4daf-8b94-bb5f5193b5db	680	680	0	35.752941	27.055882	-8.697059	0	35	0.0514705882	94.852941	94.934877	656	13	11	11
63b26469-d16f-47a6-b6a0-1659fc295e04	1766	1760	-6	39.832390	28.411932	-11.420458	0	62	0.0351075878	96.489241	96.516854	1718	28	14	20
63f3be54-b789-471c-a3a6-b826605fe87b	1262	1290	28	38.992868	31.293798	-7.699070	0	62	0.0480620155	95.193798	95.234435	1239	12	39	11
6675022e-ea87-4ef7-991c-241707800147	3275	3257	-18	40.177405	27.498618	-12.678786	0	100	0.0305343511	96.946565	96.966019	3196	40	21	39
6871158f-5836-4f3c-98c3-2c3504488212	2397	2406	9	40.716729	28.212386	-12.504344	0	58	0.0241064007	97.589360	97.604296	2363	19	24	15
6a769cda-bda0-42c0-b1d7-d0c0aaee0571	5012	5005	-7	39.764765	31.637962	-8.126803	0	145	0.0289305666	97.106943	97.133821	4914	44	47	54
6ae240da-e9da-468d-a584-c65850665628	674	694	20	33.934718	23.985591	-9.949127	0	71	0.1023054755	89.769452	90.056022	643	11	40	20
6e7e1832-8d22-4421-98b0-29f0f362d862	1164	1163	-1	35.328179	30.681857	-4.646321	0	20	0.0171821306	98.281787	98.292058	1151	5	7	8
73088aa1-d6ca-441a-be7f-e5a9df3299bb	1420	1415	-5	40.418310	27.464311	-12.953999	0	46	0.0323943662	96.760563	96.787709	1386	17	12	17
7a4fc735-529f-4e60-aad3-817a7c709dad	2340	2338	-2	35.955128	24.110351	-11.844777	0	150	0.0641025641	93.589744	93.744787	2248	32	58	60
7c7c4fa8-dc08-45fa-bf6d-1e24c02394c6	3462	3457	-5	39.142403	29.568990	-9.573413	0	109	0.0314846909	96.851531	96.881259	3386	38	33	38
7dda118a-8f50-4708-a142-18ca4932d2f1	4258	4245	-13	38.517379	24.447585	-14.069794	0	190	0.0446218882	95.537811	95.594714	4123	67	55	68
7ffe42ea-532b-4ca5-ad4d-a82e72a2aca4	3178	3175	-3	37.655758	28.117480	-9.538278	0	77	0.0242290749	97.577093	97.595253	3125	26	24	27
80c38d4b-6791-4fd6-a074-1eb7ab788715	1661	1666	5	38.118001	27.600840	-10.517161	0	49	0.0294117647	97.058824	97.081596	1630	18	18	13
88341c25-73a2-4eaf-a06a-63136dc5af5b	652	679	27	29.257669	22.025037	-7.232632	0	64	0.0942562592	90.574374	90.778098	630	7	42	15
8ae0ebd6-e9dc-4118-a0aa-48a4e6ce7652	3012	2975	-37	36.742032	23.343866	-13.398166	0	223	0.0740371846	92.596282	92.731421	2845	74	56	93
8e3d97db-b630-4271-a37a-3088aad53657	1006	1018	12	32.044732	21.583497	-10.461235	0	54	0.0530451866	94.695481	94.747082	974	22	22	10
9115685d-f53e-4f01-a57d-368fde280d5f	4360	4376	16	32.068119	20.537020	-11.531099	0	257	0.0587294333	94.127057	94.235083	4201	77	98	82
9bc715b6-78b5-4a4c-9d5d-b11637783c57	2056	2063	7	41.462062	31.102278	-10.359784	0	46	0.0222976248	97.770238	97.785267	2031	11	21	14
9c8054b1-10d3-4eab-b0a3-905f0705f723	3977	3965	-12	36.089263	24.278436	-11.810827	0	192	0.0482775962	95.172240	95.241636	3843	64	58	70
9cc12843-a393-46a3-aa28-a4ca1ef727f0	3115	3126	11	35.976244	14.711452	-21.264792	0	401	0.1282789507	87.172105	87.703159	2860	120	146	135
9f1a43a8-8fbf-4eb4-ac9f-0d14cf363832	2098	2126	28	28.710200	20.627940	-8.082260	0	202	0.0950141110	90.498589	90.776256	1988	46	92	64
a02ab59b-fb67-4fa9-9481-0011552855b0	1974	1964	-10	39.581054	31.090122	-8.490931	0	66	0.0334346505	96.656535	96.683417	1924	24	16	26
a18665e6-045b-4a13-a436-49b92be54d79	3995	3979	-16	38.296120	27.580045	-10.716075	0	222	0.0555694618	94.443054	94.544114	3847	58	74	90
a5fbd683-7044-4430-9ee9-8a4e4731f7eb	1580	1606	26	39.231646	23.199875	-16.031770	0	59	0.0367372354	96.326276	96.358025	1561	5	40	14
a6671bd0-773a-44a0-9a0d-3e737f5d81f9	2040	2038	-2	39.436765	32.671737	-6.765028	0	45	0.0220588235	97.794118	97.810219	2010	13	15	17
a9df8707-3e7d-4b6a-825a-b95fc7c0a5ba	887	888	1	34.350620	23.649775	-10.700845	0	73	0.0822072072	91.779279	91.978022	837	28	23	22
aa0b4545-5e35-4ad8-865f-56409e9f0de7	1509	1538	29	40.648774	29.605332	-11.043442	0	91	0.0591677503	94.083225	94.170404	1470	16	52	23
ac9b7d3b-abe3-465e-adc9-658815d7fd24	3441	3411	-30	28.922406	19.754324	-9.168082	0	311	0.0903807033	90.961930	91.209723	3227	87	97	127
acc355b2-45cf-4d78-83ea-64881ae3cfed	3034	3010	-24	37.246539	27.357143	-9.889396	0	105	0.0346077785	96.539222	96.569748	2956	27	27	51
ada9a76e-444a-4340-b9e8-a56e1b2e1331	3992	3975	-17	31.579910	20.546918	-11.032992	0	288	0.0721442886	92.785571	92.920354	3780	119	76	93
