read_id	clean_length	perturbed_length	length_change	clean_mean_qscore	perturbed_mean_qscore	mean_qscore_change	sequence_identical	edit_distance	normalized_edit_distance	sequence_identity_percent	alignment_identity_percent	matches	substitutions	insertions	deletions
000ed7f1-bc62-4311-bf8c-218e4a715d9a	1538	1566	28	29.951235	25.932312	-4.018924	0	76	0.0485312899	95.146871	95.195954	1506	16	44	16
01f5e7c3-c75d-4cc9-b8dd-89e4a6777b66	3145	3143	-2	40.947854	39.724785	-1.223068	0	17	0.0054054054	99.459459	99.460489	3134	3	6	8
0812e3c5-97ef-4297-8a99-8789e523ff34	3730	3723	-7	35.288204	30.753693	-4.534510	0	175	0.0469168901	95.308311	95.337064	3578	122	23	30
0ab78041-5951-4e3e-8ecf-46a380edf1f8	2323	2331	8	39.491175	36.779494	-2.711681	0	20	0.0085800086	99.141999	99.142367	2312	10	9	1
0c4cddec-181d-4f12-b068-1fc04dcce924	325	320	-5	24.393846	24.187500	-0.206346	0	18	0.0553846154	94.461538	94.512195	310	7	3	8
0e13ed29-4c55-4a48-acd0-9745414fd8be	3372	3374	2	38.599644	36.960581	-1.639063	0	45	0.0133372851	98.666271	98.672175	3344	13	17	15
0f192d1b-b2ef-4e2c-a1e3-533100490fd5	2061	2058	-3	35.526929	34.794461	-0.732468	0	36	0.0174672489	98.253275	98.260870	2034	15	9	12
1329b616-0d49-41b3-8d12-426ec659d086	662	655	-7	30.938066	26.369466	-4.568601	0	34	0.0513595166	94.864048	94.932936	637	9	9	16
176feeba-ea05-4772-8c6e-4b97f97b136a	2549	2540	-9	38.842683	35.883465	-2.959219	0	33	0.0129462534	98.705375	98.709425	2524	8	8	17
177739d2-fb28-453b-a88c-19c65550871c	717	723	6	40.390516	36.843707	-3.546809	0	10	0.0138312586	98.616874	98.618785	714	2	7	1
18e4a73b-e09a-493b-ba25-15c797e5864b	404	403	-1	34.400990	32.575682	-1.825308	0	11	0.0272277228	97.277228	97.283951	394	8	1	2
19dfcdae-1802-4735-9d80-5dd6f3bf0055	739	713	-26	27.604871	28.373072	0.768200	0	43	0.0581867388	94.181326	94.220430	701	7	5	31
1bdef138-b878-4168-aeea-2a2551ecd48e	544	544	0	35.257353	33.889706	-1.367647	0	2	0.0036764706	99.632353	99.632353	542	2	0	0
1e013367-847f-4bd5-a6da-8750dd79935a	294	237	-57	2.493197	1.552743	-0.940455	0	57	0.1938775510	80.612245	80.612245	237	0	0	57
1f7014c9-7c36-4a5d-90ef-4759f46b947f	1646	1642	-4	39.162211	37.667479	-1.494733	0	17	0.0103280680	98.967193	98.970321	1634	3	5	9
20a4eac0-51c1-409b-b2e7-4dafdcff9f92	4007	3996	-11	41.190916	38.919920	-2.270996	0	28	0.0069877714	99.301223	99.302268	3985	5	6	17
21754b1a-558c-4150-b9d5-3f0683319771	726	728	2	41.059229	37.265110	-3.794119	0	4	0.0054945055	99.450549	99.451303	725	0	3	1
