read_id	clean_length	perturbed_length	length_change	clean_mean_qscore	perturbed_mean_qscore	mean_qscore_change	sequence_identical	edit_distance	normalized_edit_distance	sequence_identity_percent	alignment_identity_percent	matches	substitutions	insertions	deletions
aa0b4545-5e35-4ad8-865f-56409e9f0de7	1509	1510	1	40.648774	40.171523	-0.477251	0	3	0.0019867550	99.801325	99.801456	1508	0	2	1
ac9b7d3b-abe3-465e-adc9-658815d7fd24	3441	3453	12	28.922406	28.716189	-0.206217	0	53	0.0153489719	98.465103	98.469977	3411	19	23	11
acc355b2-45cf-4d78-83ea-64881ae3cfed	3034	3036	2	37.246539	37.107708	-0.138832	0	13	0.0042819499	99.571805	99.572087	3025	7	4	2
ada9a76e-444a-4340-b9e8-a56e1b2e1331	3992	3992	0	31.579910	31.422595	-0.157315	0	52	0.0130260521	98.697395	98.702918	3957	18	17	17
ae6ddeb0-6ed2-4387-b62e-6e8381b3089c	1303	1305	2	41.123561	41.016858	-0.106703	0	4	0.0030651341	99.693487	99.693721	1302	0	3	1
b2bcb217-5d3b-4191-9f2e-b401fdd07b3f	3032	3024	-8	38.079485	38.109127	0.029641	0	19	0.0062664908	99.373351	99.374383	3018	1	5	13
b7fa546f-892e-4c87-8b8a-7c011de52df4	547	547	0	30.893967	30.939671	0.045704	0	2	0.0036563071	99.634369	99.635036	546	0	1	1
b9eb5d22-d22d-41be-91ef-e4241a3acbd5	2514	2517	3	37.891806	37.100516	-0.791289	0	13	0.0051648788	99.483512	99.484127	2507	4	6	3
baaf4860-8c90-404b-a48d-bd6187d7a267	3254	3258	4	33.641364	33.730203	0.088838	0	12	0.0036832413	99.631676	99.631902	3248	4	6	2
bb31df33-8af7-4aeb-b936-abc56dcf49fe	4096	4091	-5	37.614258	37.542166	-0.072092	0	20	0.0048828125	99.511719	99.512314	4081	5	5	10
bc4732e4-8fdc-41bf-91c4-f692e74162d2	2575	2577	2	38.263301	37.756694	-0.506607	0	5	0.0019402406	99.805976	99.805976	2572	3	2	0
bf3cc943-b54b-4bfb-b483-bd021f49f0f5	687	690	3	39.719068	39.172464	-0.546605	0	8	0.0115942029	98.840580	98.843931	684	1	5	2
bf76258d-dfb5-4043-9d97-ede55a8c2a83	1435	1438	3	24.625087	24.166898	-0.458189	0	29	0.0201668985	97.983310	97.995853	1418	8	12	9
bfc1597e-9c8d-4ed5-ba72-e3adb904e330	1336	1336	0	37.803892	37.592066	-0.211826	0	14	0.0104790419	98.952096	98.956781	1328	2	6	6
c7a446af-8a57-4bcc-9745-f04da35285a1	927	926	-1	28.341963	27.998920	-0.343043	0	8	0.0086299892	99.137001	99.138859	921	3	2	3
cb132e2a-c632-4bbd-bfee-21abc95e233c	3772	3772	0	37.376988	37.621951	0.244963	0	11	0.0029162248	99.708378	99.708686	3765	3	4	4
cee7f75d-52a4-4677-b621-8720fb6aa81a	534	532	-2	37.192884	37.105263	-0.087621	0	3	0.0056179775	99.438202	99.438202	531	1	0	2
d0096d12-3b6f-4370-9642-0aa78718c604	3180	3178	-2	34.185535	33.997168	-0.188367	0	14	0.0044025157	99.559748	99.560163	3169	6	3	5
d846cfcd-f95e-4823-9bb0-b9da2270f1f0	4447	4448	1	32.901732	32.671987	-0.229744	0	40	0.0089928058	99.100719	99.103541	4422	11	15	14
dab4a681-d703-4de2-8a7e-f50f445e8095	2428	2431	3	36.090198	36.336898	0.246701	0	19	0.0078157137	99.218429	99.220033	2417	6	8	5
dbb83b1b-3deb-4026-9352-dd15e336a8c4	2547	2547	0	32.424421	32.584609	0.160188	0	24	0.0094228504	99.057715	99.060298	2530	10	7	7
e175ff6f-1cd6-44c9-abc5-50d4f1c0e30d	702	701	-1	34.039886	34.077033	0.037147	0	7	0.0099715100	99.002849	99.005682	697	2	2	3
ee842a20-739d-441c-b179-65807a9d3660	2344	2346	2	39.409556	39.380222	-0.029335	0	10	0.0042625746	99.573743	99.574106	2338	4	4	2
f096a6ed-bc36-4f23-ab01-4de4666e5456	318	315	-3	24.506289	24.590476	0.084187	0	3	0.0094339623	99.056604	99.056604	315	0	0	3
f677e898-b23d-48d0-a874-d3b68ef67972	518	518	0	35.619691	35.179537	-0.440154	1	0	0.0000000000	100.000000	100.000000	518	0	0	0
f722a4e1-274d-4934-a200-0a0704b2683c	5619	5621	2	39.835380	39.661092	-0.174288	0	11	0.0019569472	99.804305	99.804444	5614	1	6	4
f8938129-4431-4747-be8d-53fca8e0d080	287	285	-2	30.972125	30.610526	-0.361599	0	2	0.0069686411	99.303136	99.303136	285	0	0	2
f9857bf0-af55-48c2-8e91-4371ac52ea3f	336	336	0	38.232143	38.000000	-0.232143	1	0	0.0000000000	100.000000	100.000000	336	0	0	0
fb601d87-8e43-420e-be9f-da2bd0c9f851	2832	2833	1	33.862994	33.740205	-0.122790	0	17	0.0060007060	99.399929	99.401198	2822	4	7	6
fd55eaca-e3c3-4e2f-b2b5-0ae28929f2c9	955	952	-3	36.946597	36.658613	-0.287983	0	3	0.0031413613	99.685864	99.685864	952	0	0	3
fd7047b0-7aae-4b3b-b871-5570cf17068c	3617	3611	-6	39.540503	39.324564	-0.215939	0	9	0.0024882499	99.751175	99.751175	3608	3	0	6
